date,stock_name,predict
2021/11/22,AAPL,155.5327938555193
2021/11/23,AAPL,155.18296291749544
2021/11/24,AAPL,152.99351874976225
2021/11/26,AAPL,154.16891421111546
2021/11/29,AAPL,154.3851576296011
2021/11/30,AAPL,154.6067359609679
2021/12/1,AAPL,156.9432617564526
2021/12/2,AAPL,154.7293405454903
2021/12/3,AAPL,156.43987201215901
2021/12/6,AAPL,160.538371575236
2021/12/7,AAPL,160.0160001088953
2021/12/8,AAPL,161.29518109414863
2021/12/9,AAPL,163.87263440513294
2021/12/10,AAPL,158.68285396776452
2021/12/13,AAPL,161.04111646718326
2021/12/14,AAPL,162.0548480474509
2021/12/15,AAPL,164.02112504395888
2021/12/16,AAPL,161.75756058369558
2021/12/17,AAPL,165.60967187378452
